custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,id,predict_SVM,predict_randomForest,predict_logistic,Final
33,9,1,5,0,0,1,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,23596,0,0,0,0
46,0,1,6,0,1,0,1,6,1,4,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,999,0,23597,0,0,0,0
44,1,2,2,0,1,0,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,999,0,23598,0,0,0,0
39.01518761,10,1,3,0,1,1,0,3,0,10,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23599,0,0,0,0
42,9,1,5,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,23600,0,0,0,0
45,6,1,1,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,23601,0,0,0,0
34.72107271,9,2,5,0,1,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,999,0,23602,0,0,0,0
30,0,2,6,0,1,0,0,1,4,1,0,2,2,-1.7,94.027,-38.3,0.9,4991.6,0,2,23603,1,0,1,1
30.2194543,0,2,6,0,1,0,0,0,2,3,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,999,0,23604,0,0,0,0
49,1,0,3,0,0,0,1,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,23605,0,0,0,0
39.99723532,1,1,2,0,1,0,0,4,3,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,999,0,23606,0,0,0,0
38,9,0,5,0,1,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,23607,0,0,0,0
51,9,1,2,0,1,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,23608,0,0,0,0
31.37179487,7,2,2,0,0,0,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23609,0,0,0,0
36,0,0,3,0,1,1,1,4,0,5,999,0,1,1.4,94.465,-41.8,4.967,5228.1,999,0,23610,0,0,0,0
56,2,1,6,0,1,0,1,0,2,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,999,0,23611,0,0,0,0
32,0,2,6,0,1,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23612,0,0,0,0
27,0,2,3,0,1,1,0,6,4,4,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23613,0,0,0,0
35,1,2,1,0,1,0,1,0,0,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,23614,0,0,0,0
54,9,1,5,1,0,0,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,23615,0,0,0,0
40.40808233,9,1,6,0,0,0,1,4,1,4,999,0,1,1.4,94.465,-41.8,4.96,5228.1,999,0,23616,0,0,0,0
56,1,1,2,0,1,0,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,23617,0,0,0,0
30,8,2,3,0,1,0,0,0,4,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,23618,0,0,0,0
24,7,2,3,0,0,0,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23619,0,0,0,0
36,4,0,6,0,1,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,23620,0,0,0,0
42,0,1,5,0,0,0,0,3,4,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23621,0,0,0,0
35,1,0,2,0,1,0,0,6,4,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,999,2,23622,0,0,0,0
36.54457812,0,2,6,0,1,0,0,3,3,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,23623,0,0,0,0
35,1,1,2,0,1,0,0,7,1,2,999,1,0,-0.1,93.2,-42,4.191,5195.8,999,4,23624,0,0,0,0
27,10,1,1,0,0,1,1,3,4,8,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,23625,0,0,0,0
46,0,0,6,0,0,0,1,7,0,7,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,23626,0,0,0,0
45,6,1,5,0,1,1,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23627,0,0,0,0
53,0,1,6,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23628,0,0,0,0
52,0,1,3,0,0,0,0,3,0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,23629,0,0,0,0
30,9,1,6,0,1,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23630,0,0,0,0
28,9,2,6,0,1,0,1,6,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,999,0,23631,0,0,0,0
40.68493193,0,1,6,0,1,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,23632,0,0,0,0
41,1,1,0,0,1,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23633,0,0,0,0
45,0,0,6,0,0,0,0,6,2,1,12,1,2,-1.8,92.893,-46.2,1.327,5099.1,0.4,2,23634,1,1,1,1
43.90031662,3,0,6,0,1,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,999,0,23635,0,0,0,0
36,1,1,5,0,1,0,1,4,0,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,23636,0,0,0,0
47,9,2,5,0,0,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,23637,0,0,0,0
33,4,1,6,0,1,1,0,7,4,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,999,0,23638,0,0,0,0
39,0,1,6,0,0,0,0,6,0,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,999,2,23639,0,0,0,0
30,8,1,6,0,0,0,0,1,1,2,3,2,2,-2.9,92.201,-31.4,0.821,5076.2,0.1,0,23640,1,1,1,1
30,0,1,6,0,0,1,0,0,2,1,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,999,0,23641,0,0,0,0
37,9,1,5,0,1,0,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,999,0,23642,0,0,0,0
48,7,1,0,0,1,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23643,0,0,0,0
25,9,2,5,0,1,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23644,0,0,0,0
27,0,1,6,0,0,1,0,3,3,6,999,1,0,-2.9,92.469,-33.6,0.908,5076.2,999,1,23645,0,0,0,0
28,9,2,5,0,0,1,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23646,0,0,0,0
58,0,1,6,0,0,0,1,1,0,2,999,0,1,-2.9,92.201,-31.4,0.881,5076.2,999,0,23647,0,0,0,0
32,9,2,5,0,1,1,0,6,1,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,999,0,23648,0,0,0,0
31.8244086,9,2,5,0,0,0,0,9,4,1,999,0,1,-1.1,94.199,-37.5,0.886,4963.6,999,0,23649,0,0,0,0
30,0,2,6,0,0,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,23650,0,0,0,0
54,7,2,0,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,23651,0,0,0,0
42,1,1,0,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23652,0,0,0,0
29,1,1,1,0,0,1,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23653,0,0,0,0
57,4,1,0,0,1,0,1,4,3,7,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23654,0,0,0,0
53,0,1,6,0,1,0,0,1,1,1,999,1,0,-2.9,92.201,-31.4,0.821,5076.2,999,0,23655,0,0,0,0
44,7,1,2,0,1,0,1,6,0,4,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,23656,0,0,0,0
33,1,2,2,0,1,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,23657,0,0,0,0
52,9,1,3,0,0,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,999,0,23658,0,0,0,0
41,1,1,0,0,0,0,0,7,2,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,23659,0,0,0,0
29.33333333,10,2,5,0,1,0,0,5,3,1,10,1,2,-1.8,93.369,-34.8,0.646,5008.7,0.333333333,1,23660,1,1,1,1
38,9,1,5,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,23661,0,0,0,0
36,0,0,6,0,1,0,0,1,1,2,999,2,0,-2.9,92.201,-31.4,0.884,5076.2,999,8,23662,0,0,0,0
33,0,2,3,0,1,0,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,23663,0,0,0,0
38.24916667,7,0,3,0,0,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,23664,0,0,0,0
39.702764,9,1,5,0,0,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,999,0,23665,0,0,0,0
32,7,1,3,0,0,0,1,4,2,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23666,0,0,0,0
34.24981726,0,2,6,0,1,0,0,1,0,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23667,0,0,0,0
33,6,1,6,0,1,0,0,7,0,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,23668,0,0,0,0
44,1,1,2,0,1,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23669,0,0,0,0
45,1,1,0,0,0,0,1,4,0,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,23670,0,0,0,0
38,9,2,6,0,1,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23671,0,0,0,0
44,9,1,5,0,1,1,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23672,0,0,0,0
60,0,1,6,0,1,0,0,4,1,3,3,1,2,-2.9,92.963,-40.8,1.266,5076.2,0.1,4,23673,1,1,1,1
23,8,2,6,0,1,0,0,7,4,1,3,2,2,-3.4,92.649,-30.1,0.715,5017.5,0.1,4,23674,1,1,1,1
39.03830128,0,1,3,0,1,0,0,7,1,1,999,1,0,-3.4,92.649,-30.1,0.714,5017.5,999,2,23675,0,0,0,0
28,8,2,3,0,0,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,23676,0,0,0,0
34.03171146,1,1,2,0,0,0,0,6,4,4,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23677,0,0,0,0
33,7,2,3,0,1,0,0,6,2,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,999,2,23678,0,0,0,0
30,0,1,6,0,0,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23679,0,0,0,0
43,9,1,5,0,0,1,0,6,1,2,12,1,2,-1.8,92.893,-46.2,1.244,5099.1,0.4,1,23680,1,0,1,1
30,9,2,6,0,0,0,0,9,0,3,999,1,0,-1.1,94.199,-37.5,0.879,4963.6,999,1,23681,0,0,0,0
32.9613299,1,2,2,0,0,0,0,6,4,2,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,999,1,23682,0,0,0,0
68,5,2,6,0,1,0,0,9,0,1,999,0,1,-3.4,92.379,-29.8,0.741,5017.5,999,0,23683,1,0,0,0
31,9,1,5,0,1,1,0,7,2,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,23684,0,0,0,0
30.13111064,0,2,6,0,1,0,0,4,3,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,999,0,23685,0,0,0,0
28,7,2,2,0,1,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,23686,0,0,0,0
36,0,1,6,0,0,0,0,0,3,6,999,1,0,-1.8,93.075,-47.1,1.423,5099.1,999,2,23687,0,0,0,0
48,0,1,3,0,1,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,999,0,23688,0,0,0,0
39.53125246,9,1,5,0,0,0,0,1,4,5,999,0,1,1.4,93.444,-36.1,4.967,5228.1,999,0,23689,0,0,0,0
41.20003955,9,1,5,0,0,0,0,3,4,5,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23690,0,0,0,0
29,0,2,6,0,0,0,0,4,4,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,999,0,23691,0,1,0,0
56,5,1,1,0,1,0,1,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23692,0,0,0,0
49,9,0,5,0,0,0,0,8,2,1,999,2,0,-3.4,92.431,-26.9,0.754,5017.5,999,6,23693,0,0,0,0
44.196,0,0,6,0,1,0,0,6,4,8,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,999,1,23694,0,0,0,0
31,3,2,3,0,0,1,0,3,4,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23695,0,0,0,0
43.75976051,4,1,1,0,1,1,0,0,4,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,999,0,23696,0,0,0,0
31,1,0,2,0,1,0,1,4,2,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,999,0,23697,0,0,0,0
43,9,0,5,0,1,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,999,0,23698,0,0,0,0
58,0,2,5,0,0,0,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23699,0,0,0,0
43.31748698,9,0,5,0,0,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23700,0,0,0,0
33.30564434,9,2,6,0,1,1,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,23701,0,0,0,0
28,1,2,0,0,0,0,0,3,3,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,23702,0,0,0,0
42,6,1,5,0,1,1,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,23703,0,0,0,0
40,1,1,1,0,0,0,1,6,4,7,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,23704,0,0,0,0
58,5,1,0,0,0,0,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23705,0,0,0,0
49.28632547,3,1,6,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23706,0,0,0,0
44.5062487,0,0,6,0,0,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23707,0,0,0,0
30,7,2,3,0,0,0,0,6,0,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,999,2,23708,0,0,0,0
36.68473057,1,1,2,0,0,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,999,0,23709,0,0,0,0
52,1,1,0,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23710,0,0,0,0
52,3,1,0,0,0,1,0,3,0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23711,0,0,0,0
39.89998433,7,1,3,0,1,1,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23712,0,0,0,0
52,7,1,3,0,1,0,1,6,1,6,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,23713,0,0,0,0
36.25098006,1,2,0,0,1,0,1,3,2,7,999,0,1,1.4,93.918,-42.7,4.958,5228.1,999,0,23714,0,0,0,0
50,4,1,0,0,0,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23715,0,0,0,0
40,0,0,6,0,1,0,0,0,2,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,999,0,23716,0,0,0,0
30,0,0,6,0,1,0,0,6,0,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,999,4,23717,0,0,0,0
38,1,2,2,0,1,0,1,6,4,5,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23718,0,0,0,0
39.33035162,0,1,6,0,0,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,23719,0,0,0,0
25,7,2,3,0,1,1,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,23720,0,0,0,0
34,1,1,2,0,0,0,1,4,0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,999,0,23721,0,0,0,0
52,10,1,3,0,0,0,1,4,2,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23722,0,0,0,0
43,9,2,3,0,1,1,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23723,0,0,0,0
52,1,1,2,0,1,0,0,6,0,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,23724,0,0,0,0
36.98777008,0,1,3,0,0,1,0,3,1,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,23725,0,0,0,0
45,7,1,3,0,1,0,0,0,3,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,999,0,23726,0,0,0,0
35,1,2,0,0,1,0,0,6,1,5,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,999,0,23727,0,0,0,0
57,1,1,0,0,0,0,0,1,4,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23728,0,0,0,0
42,1,1,3,0,1,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,23729,0,0,0,0
40.94766389,0,1,6,0,0,0,1,4,2,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23730,0,0,0,0
34.84038459,0,2,6,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,23731,0,0,0,0
36,2,1,6,0,0,1,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23732,0,0,0,0
46,0,1,0,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23733,0,0,0,0
38.92774673,0,1,3,0,1,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,999,0,23734,0,0,0,0
32,7,1,3,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,23735,0,0,0,0
31,4,1,6,0,1,0,0,1,3,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,23736,0,0,0,0
45.8,0,1,6,0,0,1,0,3,3,6,13,1,2,-2.9,92.469,-33.6,0.908,5076.2,0.433333333,3,23737,1,1,1,1
38,7,1,2,0,1,0,0,0,2,1,999,1,0,-1.8,93.075,-47.1,1.435,5099.1,999,2,23738,0,0,0,0
43,0,2,3,0,0,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,999,0,23739,0,0,0,0
55,1,0,0,0,0,1,1,4,3,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,23740,0,0,0,0
43,1,1,2,0,0,0,0,6,3,1,6,1,2,-1.8,92.893,-46.2,1.344,5099.1,0.2,2,23741,0,0,0,0
36.09633064,4,0,6,0,0,0,0,1,1,7,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,23742,0,0,0,0
23,0,2,3,0,1,0,0,6,2,1,10,1,2,-1.8,92.893,-46.2,1.266,5099.1,0.333333333,1,23743,1,1,1,1
59,0,1,6,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,23744,0,0,0,0
50,2,1,0,0,1,0,0,1,2,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,999,0,23745,0,0,0,0
37.25059158,1,1,1,0,0,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,23746,0,0,0,0
32.95413592,1,2,1,0,1,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23747,0,0,0,0
30,1,1,2,0,1,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,999,0,23748,0,0,0,0
45,0,2,5,0,1,1,0,0,3,2,999,1,0,-1.8,93.075,-47.1,1.423,5099.1,999,1,23749,0,0,0,0
33.74712968,1,2,1,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23750,0,0,0,0
51,5,0,3,0,0,0,0,3,4,3,999,0,1,-1.7,94.215,-40.3,0.896,4991.6,999,0,23751,0,0,0,0
29,1,2,2,0,1,0,0,0,2,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,999,0,23752,0,0,0,0
60,5,0,0,0,1,0,1,4,1,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23753,0,0,0,0
59,5,1,0,0,1,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23754,0,0,0,0
56,0,1,3,0,0,0,0,9,2,1,999,0,1,-3.4,92.379,-29.8,0.778,5017.5,999,0,23755,0,0,0,0
41,3,1,3,0,0,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,23756,0,0,0,0
29,4,1,2,0,0,0,0,7,4,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,999,0,23757,0,0,0,0
58,4,2,6,0,0,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,23758,0,0,0,0
58,1,1,0,0,1,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23759,0,0,0,0
59,5,1,0,0,0,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23760,0,0,0,0
34,8,0,6,0,1,0,0,7,2,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,23761,0,0,0,0
29,0,1,3,0,0,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,999,0,23762,0,0,0,0
37,9,1,5,0,1,1,0,5,4,1,9,1,2,-1.8,93.369,-34.8,0.644,5008.7,0.3,2,23763,1,1,1,1
32,0,2,6,0,0,0,0,3,0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23764,0,0,0,0
35,9,2,3,0,1,0,1,4,1,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,999,0,23765,0,0,0,0
36,0,2,3,0,0,0,0,3,3,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,23766,0,0,0,0
48,10,1,0,0,1,0,0,3,3,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,23767,0,0,0,0
30,9,1,6,0,0,0,1,4,0,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,23768,0,0,0,0
20,8,2,3,0,0,0,0,0,1,1,999,3,0,-1.8,93.749,-34.6,0.645,5008.7,999,12,23769,0,0,0,0
51,10,0,0,0,1,1,1,4,4,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,999,0,23770,0,0,0,0
31,9,1,6,0,1,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23771,0,0,0,0
47,4,1,0,0,1,0,1,4,3,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,23772,0,0,0,0
46,0,2,3,0,0,0,0,3,0,9,999,0,1,1.4,93.918,-42.7,4.957,5228.1,999,0,23773,0,0,0,0
25,0,1,3,0,1,0,0,6,4,4,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,999,1,23774,0,0,0,0
31,9,2,5,0,1,0,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,23775,0,0,0,0
31,1,1,0,0,0,0,0,3,4,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,23776,0,0,0,0
39,0,1,6,0,1,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,23777,0,0,0,0
54,10,1,2,0,0,0,0,6,4,1,3,1,2,-1.8,92.893,-46.2,1.27,5099.1,0.1,1,23778,0,0,0,0
45,0,1,6,0,0,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,23779,0,0,0,0
30,2,0,1,0,0,1,0,6,2,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,999,2,23780,0,0,0,0
32.61,9,2,5,0,0,0,1,4,3,1,999,0,1,-1.7,94.055,-39.8,0.761,4991.6,999,0,23781,0,0,0,0
54,6,1,6,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,23782,0,0,0,0
51,9,1,5,0,1,0,0,1,1,2,999,1,0,-2.9,92.201,-31.4,0.821,5076.2,999,2,23783,0,0,0,0
52,9,1,5,0,1,0,0,3,2,4,999,0,1,1.4,93.918,-42.7,4.958,5228.1,999,0,23784,0,0,0,0
34.22623576,7,2,0,0,0,1,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,999,0,23785,0,0,0,0
35,2,2,3,0,0,0,1,4,4,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,999,0,23786,0,0,0,0
39,9,1,5,0,0,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,999,0,23787,0,0,0,0
32,0,2,6,0,0,0,1,7,1,1,999,0,1,-0.1,93.2,-42,4.406,5195.8,999,0,23788,0,0,0,0
40.79846177,0,1,3,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23789,0,0,0,0
36.31333333,0,2,6,0,1,0,0,1,0,1,999,1,0,-2.9,92.201,-31.4,0.881,5076.2,999,1,23790,0,0,0,0
30,4,2,6,0,1,1,0,6,3,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,999,0,23791,0,0,0,0
34,4,2,6,0,0,0,0,3,2,13,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,23792,0,0,0,0
38,9,2,3,0,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23793,0,0,0,0
29,0,1,3,0,1,0,0,6,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,999,3,23794,0,0,0,0
52,9,1,5,0,0,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,23795,0,0,0,0
44.72062905,2,1,0,0,0,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,23796,0,0,0,0
38,1,1,2,0,1,0,1,3,2,2,999,0,1,1.4,93.918,-42.7,4.966,5228.1,999,0,23797,0,0,0,0
58,1,1,2,0,1,0,0,1,1,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,999,0,23798,0,0,0,0
38,9,2,5,0,1,0,0,6,1,13,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,999,0,23799,0,0,0,0
37.20855445,7,1,3,0,1,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,23800,0,0,0,0
44.93339101,9,1,5,0,0,0,0,7,0,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,23801,0,0,0,0
57,0,1,6,0,1,0,0,6,2,5,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,999,0,23802,0,0,0,0
39.6586606,0,1,1,0,1,0,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,23803,0,0,0,0
40.28282175,1,1,1,0,0,0,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,23804,0,0,0,0
40.03009143,0,1,6,0,0,0,0,3,2,15,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,23805,0,0,0,0
