custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
33.19486966,unemployed,single,university.degree,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,999,0,no
32.8550516,admin.,single,university.degree,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
48,management,married,university.degree,no,yes,no,cellular,nov,mon,1,4,1,success,-0.1,93.2,-42,4.191,5195.8,0.133333333,1,no
42,admin.,divorced,high.school,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
40.37280859,housemaid,married,basic.9y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
43.82330353,services,married,high.school,no,yes,no,telephone,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,no
33,admin.,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
38.07716234,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
39,management,divorced,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
33,admin.,single,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
43,self-employed,married,university.degree,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
47,blue-collar,married,basic.4y,no,no,yes,telephone,jun,wed,13,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
32,admin.,single,high.school,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
38.78501628,admin.,single,high.school,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
51,admin.,married,high.school,no,yes,no,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
44,unemployed,divorced,basic.4y,no,no,no,telephone,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
41,admin.,single,university.degree,no,no,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,3,no
35,management,single,university.degree,no,yes,no,cellular,jul,tue,23,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
41.61209878,unemployed,married,basic.9y,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
38.40972808,blue-collar,divorced,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
57,technician,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
43.33966323,admin.,divorced,high.school,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
32.67732886,services,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
28.96137629,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
31,services,married,high.school,no,no,no,cellular,nov,thu,5,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
40.23769329,admin.,married,high.school,no,no,yes,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
40.2736551,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
38.87425236,management,married,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
45.45338587,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
47,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,no
46,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
39.75314539,housemaid,married,basic.6y,no,no,no,telephone,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
32.93355819,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
41.50537942,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
29,admin.,single,high.school,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
56,services,divorced,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
38.5417807,technician,married,university.degree,no,yes,yes,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0,no
39,technician,divorced,professional.course,no,no,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
51.2019344,retired,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
30,student,single,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
39.72906532,technician,married,professional.course,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
37,blue-collar,divorced,basic.9y,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
46,services,divorced,basic.9y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,2,no
48,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
33.55379743,admin.,single,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
31.89408952,blue-collar,single,basic.6y,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
34,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,30,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
53,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,no
35.39450386,unemployed,single,basic.9y,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,999,4,no
44,admin.,married,high.school,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
35,admin.,married,high.school,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
29,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,4,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,1,no
45,admin.,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
39,technician,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
46,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0,no
56,management,divorced,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
37.20648256,admin.,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
38.25111822,admin.,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
41.91495848,technician,married,professional.course,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
33,services,married,high.school,no,no,no,telephone,jun,mon,14,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
40.52078733,admin.,married,university.degree,no,no,no,telephone,jun,mon,14,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
38,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,no
25,admin.,single,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
56,services,single,high.school,no,yes,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,999,0,no
44.0307008,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
23,admin.,single,high.school,no,yes,no,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,2,no
55,management,married,basic.9y,no,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
35.89702014,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
42.17682471,technician,married,basic.9y,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
30,technician,single,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
58,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
59,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
45,self-employed,married,university.degree,no,yes,no,telephone,jun,thu,11,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,no
36.95712018,services,married,basic.6y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
42,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
34,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
35,services,married,basic.6y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
31,services,married,basic.6y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
25,blue-collar,single,basic.4y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
37.69090412,admin.,married,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
52,blue-collar,divorced,basic.6y,no,yes,no,cellular,may,thu,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,2,no
38,technician,single,professional.course,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
53,admin.,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
32,self-employed,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
46,management,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
40.32613495,management,married,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,no
27,admin.,single,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
47,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
57,management,married,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
36,technician,single,professional.course,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
41.12577827,unemployed,married,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
32,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
35,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
40,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
31,technician,single,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
50,blue-collar,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
36,admin.,married,high.school,no,yes,no,cellular,jul,fri,1,999,1,failure,-2.9,92.469,-33.6,1.059,5076.2,999,2,no
38,admin.,married,university.degree,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
41,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999,2,no
38.99221045,admin.,married,high.school,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
29,management,single,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
26,admin.,married,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
32,admin.,single,university.degree,no,yes,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,no
33.9926649,blue-collar,single,basic.9y,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999,0,no
36,services,married,high.school,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
26,admin.,single,university.degree,no,no,no,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
32,blue-collar,single,high.school,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
33,technician,single,professional.course,no,yes,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,no
38,technician,single,professional.course,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
37,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
45,technician,married,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
30,admin.,single,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
59,housemaid,divorced,basic.4y,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
33.4831523,technician,single,professional.course,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
41.72595575,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999,0,no
32,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
51,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
33.00517306,services,single,basic.6y,no,yes,no,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
47,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
48.82409127,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
40,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
40,housemaid,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
46,entrepreneur,married,basic.9y,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
49,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
38,technician,married,professional.course,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
40,management,married,university.degree,no,no,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,999,2,no
32,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
25,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
40.27874878,blue-collar,married,basic.6y,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
42.61934273,services,married,high.school,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
31,blue-collar,single,high.school,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
69,retired,married,university.degree,no,yes,yes,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,0.1,0,no
33,services,divorced,high.school,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,3,no
44,unemployed,married,university.degree,no,yes,no,telephone,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
32,technician,single,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
44,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
26,blue-collar,married,university.degree,no,no,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,999,0,no
47,services,divorced,basic.4y,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
31,unemployed,single,university.degree,no,no,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,0,no
30,services,single,high.school,no,yes,yes,cellular,may,mon,1,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,999,6,no
52,technician,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
40,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
34,services,single,high.school,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
59,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
55,housemaid,single,university.degree,no,yes,no,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0,no
39,self-employed,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
46,admin.,married,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
36,services,single,high.school,no,yes,yes,telephone,jun,wed,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
41.95880895,management,married,university.degree,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
40,unemployed,married,high.school,no,no,no,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,no
32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
46,services,married,basic.6y,no,no,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
32,admin.,married,university.degree,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
32.8185628,admin.,single,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,no
41,admin.,single,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
33,admin.,single,university.degree,no,yes,no,telephone,may,wed,13,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
56,retired,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
33,technician,single,university.degree,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
25,blue-collar,single,high.school,no,no,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
28,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
23,services,single,high.school,no,no,no,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
45,unemployed,married,university.degree,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
33,services,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
36.40777414,services,married,high.school,no,no,no,cellular,jul,wed,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
34.07410043,unemployed,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,999,0,no
43,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,5,no
33,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
31,services,single,high.school,no,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
34,admin.,single,high.school,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
31,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999,0,no
30.06168624,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
