custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail
48,blue-collar,married,professional.course,no,no,no,telephone,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,999,0
28,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
47,admin.,divorced,high.school,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0
48,technician,divorced,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0
58,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
30.11358974,self-employed,single,high.school,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0
28,self-employed,married,university.degree,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
36,technician,married,professional.course,no,yes,yes,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,999,0
32,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0
33,admin.,single,high.school,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
38.05370103,technician,married,professional.course,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
52,admin.,married,basic.4y,no,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
37.76928571,services,married,basic.9y,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
49,admin.,married,high.school,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,999,1
38.57249375,technician,divorced,professional.course,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
32.31843046,technician,single,professional.course,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
44,services,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999,0
39.16383591,admin.,married,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
63,retired,married,basic.4y,no,no,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0
60,retired,married,basic.6y,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
41.01083253,admin.,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0
29,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,0
33,admin.,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
45,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0
46,blue-collar,married,basic.4y,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
25,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0
57,admin.,married,high.school,no,no,no,telephone,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
58,retired,married,basic.4y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
42.48997904,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0
42,services,divorced,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
33,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
51,management,married,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
39.53331331,services,married,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
39,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
32,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
23,self-employed,single,basic.9y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
56,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
39,admin.,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0
33,technician,married,university.degree,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0
46,admin.,married,university.degree,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
24,services,single,basic.9y,no,yes,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
57,admin.,divorced,high.school,no,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
33,admin.,married,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
39,admin.,single,high.school,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
36.26666667,admin.,married,university.degree,no,no,no,telephone,jun,fri,1,999,0,nonexistent,-1.7,94.055,-39.8,0.732,4991.6,999,0
58,admin.,married,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
48,blue-collar,married,basic.4y,no,yes,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
31,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
40.7387481,management,married,high.school,no,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
56,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
37.81823082,admin.,married,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0
54.02511905,retired,married,high.school,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,999,2
58,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
38,management,married,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
29,services,divorced,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
42.64574232,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
46,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
36,student,single,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
43.67910807,management,married,university.degree,no,yes,no,cellular,aug,tue,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
73,retired,divorced,basic.4y,no,yes,no,telephone,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0
36,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0
60,retired,married,basic.4y,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
41,technician,divorced,professional.course,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0
35.275,admin.,single,university.degree,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,999,0
33,technician,divorced,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0
56,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0
54,technician,married,high.school,no,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0
46,blue-collar,divorced,basic.6y,no,no,no,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
28,admin.,single,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
50.01266234,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,4
36.75645133,services,married,high.school,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999,5
35,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
58,technician,married,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0
44.14231263,entrepreneur,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
30,admin.,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
27,admin.,single,university.degree,no,no,yes,cellular,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,999,0
39,admin.,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
38.39629719,admin.,married,university.degree,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
50,technician,married,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
31,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
46,management,married,basic.9y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
56,technician,married,professional.course,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
31,admin.,married,high.school,no,yes,no,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,999,2
46,technician,single,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
45,admin.,divorced,high.school,no,yes,yes,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.895,4991.6,999,0
52,admin.,married,high.school,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
41,self-employed,married,basic.9y,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
39.90524244,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
27,admin.,married,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
37,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
34,blue-collar,married,basic.9y,no,no,yes,cellular,aug,tue,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,999,0
32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
40.02399608,management,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
31,services,divorced,high.school,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,3
46,admin.,divorced,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
42.34484042,technician,married,university.degree,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
46.8553058,management,married,basic.4y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
47.33769221,services,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
37,technician,single,professional.course,no,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
27,technician,single,professional.course,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
62,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,999,0
54,admin.,divorced,high.school,no,no,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
39,admin.,married,high.school,no,yes,no,cellular,mar,tue,1,999,1,failure,-1.8,92.843,-50,1.51,5099.1,999,4
33.4,admin.,single,university.degree,no,no,yes,cellular,nov,tue,1,999,1,failure,-1.1,94.767,-50.8,1.046,4963.6,999,7
39.69142857,retired,single,basic.4y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0
43.22021034,self-employed,married,university.degree,no,no,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
33.4874969,services,single,high.school,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
32,entrepreneur,married,basic.6y,no,yes,yes,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0
57,admin.,married,basic.4y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
52,admin.,married,university.degree,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,93.876,-40,0.677,5008.7,999,0
26,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
57,technician,divorced,basic.4y,no,yes,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0
47,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,18,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
43,blue-collar,married,basic.6y,no,no,no,cellular,apr,thu,2,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,999,0
33,admin.,married,university.degree,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
35,services,divorced,basic.9y,no,yes,yes,cellular,nov,tue,6,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0
63,management,married,basic.4y,no,yes,no,cellular,nov,tue,4,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,999,6
41,services,married,basic.9y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
41,self-employed,married,professional.course,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
27,management,single,university.degree,no,yes,yes,cellular,apr,mon,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,2
36,blue-collar,married,basic.6y,no,yes,yes,cellular,may,wed,9,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0
22,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
31,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
41,self-employed,divorced,university.degree,no,no,no,cellular,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0
42,admin.,married,university.degree,no,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0
58,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
47,technician,married,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
31,self-employed,single,university.degree,no,no,no,cellular,dec,wed,1,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,999,0
49.6,housemaid,married,basic.4y,no,no,no,telephone,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,999,0
50,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
48,entrepreneur,single,university.degree,no,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
38,blue-collar,single,high.school,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,3
52,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,16,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
39,self-employed,married,university.degree,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
31,admin.,married,university.degree,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,2
31,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
47,management,married,basic.4y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
45.78272727,admin.,divorced,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0
33,management,married,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
54,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
41,retired,single,basic.4y,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,999,0
43,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
29,self-employed,married,high.school,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
38,entrepreneur,married,basic.9y,no,yes,no,telephone,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
22.76666667,student,single,basic.9y,no,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3,92.713,-33,0.708,5023.5,999,0
53,unemployed,married,basic.9y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0
32,admin.,married,university.degree,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,0.2,2
51,blue-collar,married,basic.4y,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
53,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
46,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0
31.48529994,services,single,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0
32.72921588,technician,single,professional.course,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
40.13438716,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
18,student,single,basic.9y,no,yes,no,cellular,dec,mon,1,999,1,failure,-3,92.713,-33,0.715,5023.5,999,2
36,technician,married,high.school,no,yes,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
41.67788921,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
43.47757576,entrepreneur,divorced,university.degree,no,no,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
52.75142857,retired,married,professional.course,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
31.1,services,single,university.degree,no,yes,no,cellular,jun,tue,2,3,3,success,-1.7,94.055,-39.8,0.702,4991.6,0.1,3
61,housemaid,married,basic.4y,no,yes,no,telephone,oct,wed,2,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,999,4
35,technician,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
50,retired,married,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
43.09705928,unemployed,divorced,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
37.66651774,blue-collar,married,high.school,no,yes,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
25,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
59,services,married,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0
27,blue-collar,single,basic.6y,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
41,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0
39,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0
46.51132512,blue-collar,married,basic.4y,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0
53,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
37.56098735,services,married,high.school,no,no,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
42.52684343,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
37,admin.,married,high.school,no,no,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,999,0
